683433.11989, 3,  -0.047, -0.105,  9.735, 4,  -0.000,  0.001, -0.001, 5,  -6.800,-16.100, 14.300 ,  0.010009999969042838
  
683433.12989, 3,  -0.043, -0.109,  9.734, 4,  -0.001, -0.001,  0.000, 5,  -6.800,-16.100, 14.300 ,  0.010000000009313226
  
683433.13988, 3,  -0.043, -0.108,  9.738, 4,   0.000, -0.000,  0.000, 5,  -6.800,-16.100, 14.300 ,  0.009990000049583614
  
683433.14988, 3,  -0.038, -0.096,  9.729, 4,   0.001, -0.001, -0.000, 5,  -6.700,-16.100, 14.300 ,  0.010000000009313226
  
683433.15988, 3,  -0.040, -0.119,  9.744, 4,  -0.001, -0.000, -0.000, 5,  -6.700,-16.100, 14.300 ,  0.010000000009313226
  
683433.16988, 3,  -0.043, -0.109,  9.736, 4,   0.000, -0.000, -0.002, 5,  -6.700,-16.100, 14.300 ,  0.009999999892897904
  
683433.17988, 3,  -0.043, -0.114,  9.740, 4,   0.001, -0.001, -0.001, 5,  -6.700,-16.100, 14.300 ,  0.010000000009313226
  
683433.18988, 3,  -0.042, -0.110,  9.742, 4,   0.000,  0.001,  0.001, 5,  -6.700,-16.100, 14.300 ,  0.010000000009313226
  
683433.19988, 3,  -0.044, -0.110,  9.736, 4,   0.001,  0.001, -0.001, 5,  -6.700,-16.100, 14.300 ,  0.010000000009313226
  
683433.20987, 3,  -0.042, -0.109,  9.746, 4,   0.001, -0.001, -0.002, 5,  -6.700,-16.100, 14.300 ,  0.009990000049583614
  
683433.21988, 3,  -0.041, -0.108,  9.736, 4,   0.000,  0.001, -0.000, 5,  -6.700,-16.100, 14.300 ,  0.010009999969042838
  
683433.22988, 3,  -0.044, -0.110,  9.742, 4,  -0.000, -0.000, -0.000, 5,  -6.700,-16.100, 14.200 ,  0.010000000009313226
  
683433.23993, 3,  -0.045, -0.104,  9.736, 4,  -0.000,  0.002, -0.000, 5,  -6.700,-16.100, 14.200 ,  0.010050000040791929
  
683433.24988, 3,  -0.043, -0.103,  9.737, 4,   0.000, -0.001, -0.001, 5,  -6.700,-16.100, 14.200 ,  0.009949999977834523
  
683433.25988, 3,  -0.040, -0.096,  9.728, 4,   0.001,  0.001,  0.000, 5,  -6.700,-16.100, 14.200 ,  0.010000000009313226
  
683433.26993, 3,  -0.043, -0.107,  9.748, 4,   0.002, -0.000, -0.002, 5,  -6.800,-16.100, 14.200 ,  0.010049999924376607
  
683433.27988, 3,  -0.044, -0.105,  9.746, 4,   0.000,  0.002,  0.000, 5,  -6.800,-16.100, 14.200 ,  0.009950000094249845
  
683433.28987, 3,  -0.043, -0.103,  9.736, 4,  -0.001, -0.000, -0.002, 5,  -6.700,-16.000, 14.200 ,  0.009989999933168292
  
683433.29993, 3,  -0.042, -0.104,  9.734, 4,   0.000,  0.001, -0.001, 5,  -6.700,-16.000, 14.200 ,  0.01006000000052154
  
683433.30987, 3,  -0.036, -0.119,  9.735, 4,  -0.001,  0.001,  0.000, 5,  -6.800,-16.000, 14.300 ,  0.00994000001810491
  
683433.31988, 3,  -0.045, -0.104,  9.731, 4,  -0.000, -0.001, -0.001, 5,  -6.800,-16.000, 14.300 ,  0.010009999969042838
  
683433.32995, 3,  -0.044, -0.103,  9.737, 4,  -0.000, -0.002, -0.002, 5,  -6.800,-16.100, 14.200 ,  0.010070000076666474
  
683433.33988, 3,  -0.044, -0.105,  9.743, 4,   0.000, -0.001, -0.001, 5,  -6.800,-16.100, 14.200 ,  0.009929999941959977
  
683433.34993, 3,  -0.043, -0.110,  9.741, 4,  -0.001,  0.001, -0.003, 5,  -6.800,-16.000, 14.200 ,  0.010050000040791929
  
683433.35993, 3,  -0.045, -0.103,  9.736, 4,   0.002, -0.000, -0.002, 5,  -6.800,-16.000, 14.200 ,  0.010000000009313226
  
683433.36995, 3,  -0.041, -0.109,  9.734, 4,   0.002,  0.001, -0.000, 5,  -6.800,-16.000, 14.200 ,  0.01001999992877245
  
683433.37993, 3,  -0.043, -0.110,  9.746, 4,   0.001, -0.001, -0.002, 5,  -6.800,-16.000, 14.200 ,  0.009980000089854002
  
683433.38987, 3,  -0.042, -0.114,  9.742, 4,   0.000, -0.000, -0.000, 5,  -6.800,-16.000, 14.200 ,  0.009939999901689589
  
683433.39988, 3,  -0.042, -0.121,  9.736, 4,   0.001,  0.002, -0.000, 5,  -6.800,-16.000, 14.200 ,  0.01001000008545816
  
683433.40988, 3,  -0.045, -0.111,  9.743, 4,   0.000,  0.001,  0.001, 5,  -6.800,-16.000, 14.200 ,  0.010000000009313226
  
683433.41988, 3,  -0.043, -0.105,  9.746, 4,   0.000,  0.001, -0.001, 5,  -6.800,-16.000, 14.200 ,  0.009999999892897904
  
683433.42994, 3,  -0.047, -0.108,  9.737, 4,   0.001,  0.002,  0.001, 5,  -6.800,-16.000, 14.200 ,  0.01006000000052154
  
683433.43988, 3,  -0.047, -0.101,  9.743, 4,  -0.001,  0.002, -0.002, 5,  -6.800,-16.000, 14.200 ,  0.00994000001810491
  
683433.44988, 3,  -0.045, -0.107,  9.738, 4,  -0.001, -0.000,  0.001, 5,  -6.800,-16.000, 14.300 ,  0.010000000009313226
  
683433.45988, 3,  -0.045, -0.108,  9.742, 4,   0.001, -0.000, -0.002, 5,  -6.800,-16.000, 14.300 ,  0.010000000009313226
  
683433.46988, 3,  -0.043, -0.113,  9.744, 4,   0.000,  0.001, -0.000, 5,  -6.800,-15.900, 14.200 ,  0.010000000009313226
  
683433.47989, 3,  -0.047, -0.109,  9.735, 4,  -0.001,  0.001,  0.000, 5,  -6.800,-15.900, 14.200 ,  0.010009999969042838
  
683433.48988, 3,  -0.045, -0.113,  9.740, 4,   0.002,  0.001, -0.002, 5,  -6.800,-15.900, 14.100 ,  0.009990000049583614
  
683433.49988, 3,  -0.041, -0.097,  9.735, 4,  -0.001, -0.001,  0.000, 5,  -6.800,-15.900, 14.100 ,  0.010000000009313226
  
683433.50988, 3,  -0.044, -0.108,  9.741, 4,  -0.001, -0.001, -0.000, 5,  -6.800,-15.900, 14.100 ,  0.010000000009313226
  
683433.51989, 3,  -0.045, -0.108,  9.731, 4,  -0.001,  0.001,  0.001, 5,  -6.800,-15.900, 14.100 ,  0.010009999969042838
  
683433.52994, 3,  -0.044, -0.104,  9.730, 4,   0.001, -0.001,  0.000, 5,  -6.700,-15.900, 14.100 ,  0.010050000040791929
  
683433.53988, 3,  -0.045, -0.110,  9.736, 4,   0.002, -0.000,  0.002, 5,  -6.700,-15.900, 14.100 ,  0.00994000001810491
  
683433.54989, 3,  -0.042, -0.116,  9.747, 4,   0.001,  0.001,  0.001, 5,  -6.700,-15.900, 14.100 ,  0.010009999969042838
  
683433.55989, 3,  -0.044, -0.097,  9.741, 4,   0.000, -0.002, -0.002, 5,  -6.700,-15.900, 14.100 ,  0.010000000009313226
  
683433.56993, 3,  -0.043, -0.111,  9.741, 4,   0.001, -0.001,  0.000, 5,  -6.700,-15.900, 14.100 ,  0.010039999964646995
  
683433.57988, 3,  -0.045, -0.103,  9.750, 4,   0.001,  0.000, -0.001, 5,  -6.700,-15.900, 14.100 ,  0.009949999977834523
  
683433.58988, 3,  -0.043, -0.101,  9.735, 4,   0.002,  0.001,  0.002, 5,  -6.800,-15.900, 14.100 ,  0.010000000009313226
  
683433.59988, 3,  -0.042, -0.104,  9.736, 4,  -0.001,  0.002,  0.002, 5,  -6.800,-15.900, 14.100 ,  0.010000000009313226
  
683433.60988, 3,  -0.044, -0.111,  9.742, 4,  -0.001,  0.000, -0.000, 5,  -6.700,-15.800, 14.000 ,  0.010000000009313226
  
683433.61988, 3,  -0.041, -0.096,  9.746, 4,   0.000, -0.000, -0.001, 5,  -6.700,-15.800, 14.000 ,  0.010000000009313226
  
683433.62988, 3,  -0.045, -0.105,  9.744, 4,  -0.001, -0.001, -0.003, 5,  -6.700,-15.900, 14.000 ,  0.010000000009313226
  
683433.63988, 3,  -0.044, -0.107,  9.744, 4,   0.001,  0.001, -0.000, 5,  -6.700,-15.900, 14.000 ,  0.010000000009313226
  
683433.64988, 3,  -0.047, -0.102,  9.736, 4,   0.002, -0.000,  0.002, 5,  -6.700,-15.900, 13.900 ,  0.010000000009313226
  
683433.65988, 3,  -0.044, -0.108,  9.740, 4,   0.000, -0.001, -0.001, 5,  -6.700,-15.900, 13.900 ,  0.010000000009313226
  
683433.66988, 3,  -0.045, -0.108,  9.743, 4,   0.001, -0.001, -0.000, 5,  -6.700,-15.800, 13.900 ,  0.009999999892897904
  
683433.67988, 3,  -0.045, -0.103,  9.752, 4,  -0.001,  0.001, -0.001, 5,  -6.700,-15.800, 13.900 ,  0.010000000009313226
  
683433.68988, 3,  -0.045, -0.102,  9.737, 4,   0.001,  0.000, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.010000000009313226
  
683433.69988, 3,  -0.043, -0.104,  9.737, 4,   0.003, -0.000,  0.001, 5,  -6.700,-15.800, 13.800 ,  0.010000000009313226
  
683433.70988, 3,  -0.044, -0.107,  9.743, 4,   0.000,  0.001, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.010000000009313226
  
683433.71989, 3,  -0.043, -0.108,  9.730, 4,   0.003, -0.002, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.010009999969042838
  
683433.72993, 3,  -0.047, -0.111,  9.743, 4,   0.000, -0.001, -0.000, 5,  -6.700,-15.800, 13.800 ,  0.010040000081062317
  
683433.73990, 3,  -0.044, -0.114,  9.738, 4,   0.001,  0.000, -0.000, 5,  -6.700,-15.800, 13.800 ,  0.009970000013709068
  
683433.74988, 3,  -0.043, -0.104,  9.742, 4,   0.001,  0.002, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.00997999997343868
  
683433.75987, 3,  -0.043, -0.105,  9.740, 4,   0.002,  0.000,  0.001, 5,  -6.700,-15.800, 13.800 ,  0.009989999933168292
  
683433.76987, 3,  -0.043, -0.103,  9.734, 4,   0.001, -0.001, -0.000, 5,  -6.700,-15.700, 13.800 ,  0.010000000009313226
  
683433.77992, 3,  -0.044, -0.108,  9.736, 4,   0.001,  0.002, -0.001, 5,  -6.700,-15.700, 13.800 ,  0.010050000040791929
  
683433.78988, 3,  -0.047, -0.107,  9.738, 4,   0.002, -0.000, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.009960000053979456
  
683433.79987, 3,  -0.043, -0.107,  9.725, 4,  -0.001,  0.000,  0.000, 5,  -6.700,-15.800, 13.800 ,  0.009989999933168292
  
683433.80987, 3,  -0.044, -0.104,  9.744, 4,  -0.001,  0.001, -0.001, 5,  -6.700,-15.800, 13.800 ,  0.010000000009313226
  
683433.81988, 3,  -0.043, -0.108,  9.738, 4,   0.001, -0.000,  0.000, 5,  -6.700,-15.800, 13.800 ,  0.010009999969042838
  
683433.82990, 3,  -0.042, -0.102,  9.732, 4,   0.002,  0.000, -0.000, 5,  -6.700,-15.800, 13.800 ,  0.010020000045187771
  
683433.83989, 3,  -0.043, -0.107,  9.737, 4,  -0.001, -0.000,  0.001, 5,  -6.700,-15.800, 13.800 ,  0.009989999933168292
  
683433.84988, 3,  -0.044, -0.105,  9.734, 4,   0.002, -0.000,  0.000, 5,  -6.700,-15.700, 13.700 ,  0.009990000049583614
  
683433.85988, 3,  -0.044, -0.113,  9.730, 4,   0.002,  0.002,  0.001, 5,  -6.700,-15.700, 13.700 ,  0.010000000009313226
  
683433.86988, 3,  -0.044, -0.110,  9.737, 4,   0.001, -0.000, -0.000, 5,  -6.600,-15.700, 13.700 ,  0.010000000009313226
  
683433.87988, 3,  -0.044, -0.101,  9.731, 4,   0.000,  0.002,  0.000, 5,  -6.600,-15.700, 13.700 ,  0.010000000009313226
  
683433.88988, 3,  -0.044, -0.110,  9.746, 4,  -0.001, -0.001,  0.000, 5,  -6.600,-15.800, 13.800 ,  0.010000000009313226
  
683433.89988, 3,  -0.045, -0.104,  9.740, 4,   0.002, -0.000,  0.002, 5,  -6.600,-15.800, 13.800 ,  0.010000000009313226
  
683433.90988, 3,  -0.043, -0.103,  9.744, 4,  -0.002, -0.002, -0.001, 5,  -6.600,-15.800, 13.700 ,  0.010000000009313226
  
683433.91988, 3,  -0.044, -0.101,  9.734, 4,   0.000, -0.002,  0.000, 5,  -6.600,-15.800, 13.700 ,  0.009999999892897904
  
683433.92989, 3,  -0.041, -0.113,  9.730, 4,  -0.001, -0.001, -0.001, 5,  -6.600,-15.700, 13.800 ,  0.01001000008545816
  
683433.93990, 3,  -0.043, -0.098,  9.740, 4,   0.002, -0.002,  0.000, 5,  -6.600,-15.700, 13.800 ,  0.010009999969042838
  
683433.94988, 3,  -0.044, -0.098,  9.743, 4,   0.002,  0.001, -0.000, 5,  -6.600,-15.700, 13.800 ,  0.00997999997343868
  
683433.95988, 3,  -0.045, -0.110,  9.744, 4,  -0.001, -0.000, -0.002, 5,  -6.600,-15.700, 13.800 ,  0.010000000009313226
  
683433.96988, 3,  -0.045, -0.108,  9.744, 4,   0.001,  0.000,  0.002, 5,  -6.600,-15.800, 13.800 ,  0.010000000009313226
  
683433.97988, 3,  -0.044, -0.107,  9.732, 4,   0.001, -0.000, -0.001, 5,  -6.600,-15.800, 13.800 ,  0.010000000009313226
  
683433.98988, 3,  -0.042, -0.116,  9.732, 4,   0.000,  0.001, -0.001, 5,  -6.600,-15.700, 13.700 ,  0.010000000009313226
  
683433.99989, 3,  -0.043, -0.111,  9.741, 4,   0.002,  0.003, -0.001, 5,  -6.600,-15.700, 13.700 ,  0.010009999969042838
  
683434.00988, 3,  -0.045, -0.105,  9.735, 4,   0.002,  0.001,  0.002, 5,  -6.600,-15.800, 13.800 ,  0.009990000049583614
  
683434.01989, 3,  -0.047, -0.105,  9.743, 4,   0.001,  0.001,  0.001, 5,  -6.600,-15.800, 13.800 ,  0.010009999969042838
  
683434.02990, 3,  -0.044, -0.104,  9.729, 4,   0.002,  0.000,  0.001, 5,  -6.500,-15.800, 13.800 ,  0.010009999969042838
  
683434.03990, 3,  -0.042, -0.103,  9.730, 4,   0.002,  0.001, -0.001, 5,  -6.500,-15.800, 13.800 ,  0.010000000009313226
  
683434.04988, 3,  -0.044, -0.108,  9.738, 4,   0.001,  0.001,  0.001, 5,  -6.500,-15.800, 13.800 ,  0.00997999997343868
  
683434.05987, 3,  -0.049, -0.107,  9.744, 4,  -0.001,  0.000,  0.000, 5,  -6.500,-15.800, 13.800 ,  0.009990000049583614
  
683434.06987, 3,  -0.045, -0.099,  9.746, 4,   0.000,  0.001,  0.000, 5,  -6.500,-15.800, 13.800 ,  0.010000000009313226
  
683434.07987, 3,  -0.040, -0.101,  9.737, 4,   0.002,  0.002,  0.001, 5,  -6.500,-15.800, 13.800 ,  0.010000000009313226
  
683434.08987, 3,  -0.038, -0.113,  9.735, 4,   0.000, -0.001,  0.001, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.09987, 3,  -0.041, -0.097,  9.737, 4,  -0.001,  0.001, -0.001, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.10987, 3,  -0.050, -0.102,  9.736, 4,   0.002, -0.000, -0.001, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.11987, 3,  -0.044, -0.107,  9.738, 4,   0.000,  0.002,  0.001, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.12988, 3,  -0.042, -0.111,  9.732, 4,   0.002,  0.001, -0.001, 5,  -6.600,-15.900, 13.900 ,  0.010009999969042838
  
683434.13989, 3,  -0.045, -0.110,  9.746, 4,   0.001,  0.001, -0.000, 5,  -6.600,-15.900, 13.900 ,  0.010009999969042838
  
683434.14988, 3,  -0.041, -0.115,  9.731, 4,   0.000, -0.000,  0.000, 5,  -6.600,-15.900, 13.900 ,  0.009990000049583614
  
683434.15988, 3,  -0.043, -0.105,  9.735, 4,   0.001, -0.000, -0.000, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.16988, 3,  -0.042, -0.104,  9.735, 4,   0.002,  0.000,  0.003, 5,  -6.600,-15.800, 13.900 ,  0.009999999892897904
  
683434.17988, 3,  -0.045, -0.101,  9.735, 4,   0.001, -0.000, -0.000, 5,  -6.600,-15.800, 13.900 ,  0.010000000009313226
  
683434.18988, 3,  -0.038, -0.098,  9.731, 4,   0.001,  0.002,  0.000, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.19988, 3,  -0.044, -0.110,  9.738, 4,   0.000, -0.000,  0.000, 5,  -6.600,-15.900, 13.900 ,  0.010000000009313226
  
683434.20988, 3,  -0.043, -0.104,  9.737, 4,   0.001,  0.001, -0.000, 5,  -6.500,-15.900, 13.800 ,  0.010000000009313226
  
683434.21987, 3,  -0.040, -0.103,  9.730, 4,   0.002,  0.002,  0.000, 5,  -6.500,-15.900, 13.800 ,  0.009990000049583614
  
683434.22988, 3,  -0.044, -0.108,  9.735, 4,   0.004,  0.001, -0.000, 5,  -6.500,-15.900, 13.900 ,  0.010009999969042838
  
683434.23994, 3,  -0.043, -0.108,  9.742, 4,   0.002,  0.002,  0.000, 5,  -6.500,-15.900, 13.900 ,  0.01006000000052154
  
683434.24989, 3,  -0.045, -0.110,  9.736, 4,   0.001,  0.002,  0.000, 5,  -6.600,-15.900, 13.900 ,  0.009949999977834523
  
683434.25988, 3,  -0.047, -0.098,  9.752, 4,   0.001,  0.000,  0.000, 5,  -6.600,-15.900, 13.900 ,  0.009990000049583614
  
683434.26987, 3,  -0.043, -0.105,  9.742, 4,   0.004,  0.001,  0.002, 5,  -6.500,-15.900, 13.900 ,  0.009989999933168292
  
683434.27988, 3,  -0.042, -0.095,  9.741, 4,   0.004, -0.001,  0.001, 5,  -6.500,-15.900, 13.900 ,  0.01001000008545816
  
683434.28988, 3,  -0.043, -0.098,  9.737, 4,   0.002, -0.000,  0.002, 5,  -6.500,-15.800, 14.000 ,  0.010000000009313226
  
683434.29988, 3,  -0.041, -0.117,  9.746, 4,   0.001,  0.000, -0.000, 5,  -6.500,-15.800, 14.000 ,  0.009999999892897904
  
683434.30988, 3,  -0.049, -0.109,  9.740, 4,   0.001,  0.002, -0.003, 5,  -6.600,-15.900, 14.100 ,  0.010000000009313226
  
683434.31988, 3,  -0.045, -0.113,  9.735, 4,  -0.001, -0.001, -0.001, 5,  -6.600,-15.900, 14.100 ,  0.010000000009313226
  
683434.32990, 3,  -0.044, -0.102,  9.736, 4,   0.001, -0.000, -0.000, 5,  -6.500,-15.900, 14.100 ,  0.010020000045187771
  
683434.33989, 3,  -0.047, -0.101,  9.736, 4,  -0.001,  0.001, -0.001, 5,  -6.500,-15.900, 14.100 ,  0.009989999933168292
  
683434.34988, 3,  -0.044, -0.110,  9.748, 4,   0.002, -0.001, -0.001, 5,  -6.500,-15.900, 14.000 ,  0.009990000049583614
  
683434.35988, 3,  -0.044, -0.110,  9.747, 4,   0.002, -0.001,  0.001, 5,  -6.500,-15.900, 14.000 ,  0.010000000009313226
  
683434.36988, 3,  -0.047, -0.104,  9.735, 4,  -0.001, -0.000,  0.000, 5,  -6.500,-15.900, 14.100 ,  0.010000000009313226
  
683434.37993, 3,  -0.042, -0.103,  9.741, 4,   0.002, -0.000,  0.001, 5,  -6.500,-15.900, 14.100 ,  0.010050000040791929
  
683434.38993, 3,  -0.043, -0.109,  9.738, 4,   0.002,  0.002, -0.000, 5,  -6.500,-15.900, 14.000 ,  0.009999999892897904
  
683434.39993, 3,  -0.044, -0.105,  9.729, 4,   0.004, -0.001, -0.000, 5,  -6.500,-15.900, 14.000 ,  0.010000000009313226
  
683434.40993, 3,  -0.044, -0.101,  9.737, 4,   0.001,  0.002, -0.000, 5,  -6.500,-15.800, 14.000 ,  0.010000000009313226
  
683434.41992, 3,  -0.045, -0.108,  9.732, 4,  -0.001, -0.001, -0.000, 5,  -6.500,-15.800, 14.000 ,  0.009990000049583614
  
683434.42988, 3,  -0.044, -0.111,  9.743, 4,  -0.002,  0.002, -0.001, 5,  -6.500,-15.800, 14.000 ,  0.009959999937564135
  
683434.43989, 3,  -0.043, -0.108,  9.738, 4,   0.000, -0.001, -0.001, 5,  -6.500,-15.800, 14.000 ,  0.01001000008545816
  
683434.44988, 3,  -0.043, -0.113,  9.734, 4,   0.002,  0.000,  0.000, 5,  -6.500,-15.900, 14.000 ,  0.009989999933168292
  
683434.45988, 3,  -0.043, -0.113,  9.738, 4,   0.002,  0.000, -0.000, 5,  -6.500,-15.900, 14.000 ,  0.010000000009313226
  
683434.46989, 3,  -0.043, -0.119,  9.737, 4,  -0.001,  0.000, -0.001, 5,  -6.500,-15.800, 13.900 ,  0.010009999969042838
  
683434.47989, 3,  -0.040, -0.119,  9.730, 4,   0.002, -0.000, -0.001, 5,  -6.500,-15.800, 13.900 ,  0.010000000009313226
  
683434.48988, 3,  -0.042, -0.103,  9.744, 4,  -0.001, -0.000,  0.000, 5,  -6.500,-15.900, 13.900 ,  0.009990000049583614
  
683434.49989, 3,  -0.048, -0.105,  9.741, 4,   0.001, -0.001,  0.000, 5,  -6.500,-15.900, 13.900 ,  0.010009999969042838
  
683434.50988, 3,  -0.043, -0.098,  9.737, 4,   0.001, -0.002,  0.000, 5,  -6.500,-15.800, 13.900 ,  0.009990000049583614
  
683434.51988, 3,  -0.043, -0.113,  9.740, 4,   0.001, -0.001,  0.002, 5,  -6.500,-15.800, 13.900 ,  0.010000000009313226
  
683434.52993, 3,  -0.045, -0.109,  9.738, 4,  -0.002,  0.002,  0.001, 5,  -6.500,-15.900, 13.800 ,  0.010049999924376607
  
683434.53988, 3,  -0.044, -0.108,  9.741, 4,   0.002,  0.000,  0.000, 5,  -6.500,-15.900, 13.800 ,  0.009950000094249845
  
683434.54987, 3,  -0.044, -0.105,  9.750, 4,  -0.001,  0.000, -0.001, 5,  -6.500,-15.900, 13.800 ,  0.009989999933168292
  
